Country,EdLevel,YearsCode,Employment,ConvertedComp
107,0,4,0,4668
12,0,1,0,4236
147,2,2,0,14676
135,0,4,0,42960
131,0,8,0,51887
99,0,10,0,70044
136,2,21,0,121979
44,1,0.5,0,20112
15,2,3,0,51888
69,1,15,2,32429
135,2,3,0,42960
136,2,20,2,152473
48,3,14,2,75669
132,1,1,0,3168
99,0,8,0,46704
36,2,5,0,15588
112,2,13,2,54672
135,0,11,0,41976
33,1,3,0,13068
33,0,4,0,33804
62,0,3,0,20943
39,2,5,0,66000
68,1,15,0,52536
48,2,7,0,44320
147,2,19,2,150000
118,2,1,0,18876
48,2,3,0,16212
50,1,7,0,42804
39,2,8,1,62520
118,0,3,0,50643
62,2,4,0,100524
135,2,0.5,0,25365
136,2,6,0,115880
136,2,11,2,97584
135,2,4,0,36816
112,0,7,0,91128
127,2,16,0,40212
33,2,20,2,116109
24,2,19,0,91164
39,1,22,0,105948
50,0,13,0,73507
50,1,18,0,81074
8,2,17,0,85397
36,0,2,0,57156
112,2,10,0,54672
124,0,13,0,51888
8,1,5,0,37620
8,0,14,0,95126
33,0,31,0,17412
99,0,21,0,108098
151,2,8,0,105000
50,2,30,2,86478
99,0,3,0,48644
39,2,13,0,68184
112,2,12,2,88092
105,0,3,0,53948
62,0,0.5,0,5028
48,0,1,0,48644
36,3,2,0,38976
33,2,15,0,41796
62,2,12,0,29320
82,1,6,0,67452
129,0,18,0,608448
48,2,4,0,37834
99,0,3,0,51888
125,2,2,0,450000
50,0,4,0,62156
69,1,5,0,45401
50,0,10,0,518868
50,0,7,0,70264
149,0,8,0,84019
112,1,3,0,20352
7,0,23,0,90193
60,0,10,2,50028
48,2,10,0,45401
50,0,1,0,51888
50,3,18,0,86478
118,2,3,0,41520
113,0,21,0,55130
39,2,3,0,90312
112,0,7,2,60744
117,2,2,0,21708
144,0,10,0,22488
60,2,10,0,34632
147,2,10,0,72000
149,1,30,1,25852
103,1,5,0,8231
131,1,15,0,42158
112,2,4,2,54672
112,2,8,0,69864
48,2,7,0,51347
48,2,4,2,34591
112,1,1,0,18228
126,2,15,0,50592
48,2,4,0,35136
149,0,15,0,72385
149,0,20,0,161574
147,0,4,0,34260
149,0,5,0,58167
50,2,1,0,54049
111,0,17,2,31600
118,0,5,0,47184
149,1,41,0,77556
117,2,3,0,59676
117,0,9,0,56902
149,0,25,0,64630
69,1,16,0,37294
149,0,33,0,90482
50,1,17,2,197172
99,2,6,0,73507
48,0,6,0,54049
113,0,2,0,15564
131,2,6,0,27025
149,1,41,0,77556
60,1,7,0,23088
50,1,12,0,38916
48,2,3,0,43239
50,0,5,0,47563
50,2,7,0,42804
149,0,13,0,64630
147,1,6,0,26916
136,3,3,0,121979
50,3,2,0,52968
66,1,10,2,129718
60,0,5,0,32071
149,2,32,2,52996
136,2,6,0,117913
52,1,20,0,45396
105,0,8,0,71211
7,0,7,0,80172
144,0,4,0,25644
136,1,3,0,89451
62,0,5,0,3348
60,0,2,0,21168
69,1,8,0,22056
50,2,14,2,108098
50,2,2,0,63778
100,2,16,0,76029
50,2,5,1,48384
149,0,23,0,67215
33,1,1,0,14556
131,2,10,0,46482
149,0,5,0,38778
149,0,15,0,77556
136,3,5,1,125028
149,0,21,0,93713
149,2,3,0,116333
52,2,22,0,41077
149,0,36,0,67732
135,3,5,0,42960
39,1,15,0,86844
68,1,2,0,45600
69,0,14,0,54049
149,1,24,0,168037
135,2,16,0,63411
50,1,14,0,59454
48,2,6,0,35028
48,2,25,0,44100
135,2,9,0,55224
149,0,5,0,47826
112,0,5,0,45564
69,2,5,0,48644
48,2,5,0,58373
50,0,20,0,54480
69,2,12,0,39996
69,1,8,0,36753
149,0,3,0,51704
113,0,5,0,18156
24,2,15,0,45756
135,0,13,0,79776
147,2,5,2,80000
62,2,3,0,5028
105,3,11,0,80814
149,2,5,0,64630
48,3,8,0,35672
149,0,7,0,74324
149,0,10,0,899640
48,3,21,0,64859
118,2,2,0,23028
149,0,4,0,47826
149,0,20,0,1000000
99,1,9,0,118908
50,0,37,0,70264
149,2,7,0,71093
50,2,10,0,70264
149,1,4,0,426552
149,3,32,0,86004
149,2,6,0,589428
149,0,8,2,99530
50,0,9,0,64859
149,0,5,0,54289
60,2,17,0,38484
135,2,22,0,98184
50,2,11,0,64859
47,2,15,0,81074
149,0,12,2,1000000
149,0,6,0,74970
112,0,1,0,17316
136,0,3,0,86402
149,0,20,0,589428
99,0,6,0,72426
118,0,9,0,28308
50,2,5,0,45401
135,0,7,0,49092
112,2,10,2,75936
149,1,2,0,27144
149,0,7,0,90482
118,0,3,0,27744
149,0,5,0,51704
79,1,23,0,7026
69,1,20,0,68102
149,0,7,0,84019
118,1,15,0,33972
135,0,9,0,52164
8,0,17,0,49944
50,1,4,0,44320
149,0,4,0,67215
149,0,20,0,1000000
50,1,4,0,642108
149,2,2,0,49119
107,0,10,2,24000
48,0,10,2,43239
135,0,0.5,0,38904
117,0,2,0,27144
149,2,17,0,56874
62,0,2,0,7930
69,0,14,2,41508
151,2,3,0,120000
149,0,16,0,65922
112,2,17,0,45564
149,0,3,0,45241
131,0,10,0,42158
99,1,2,0,36753
149,1,3,0,18743
124,1,16,2,15000
149,0,8,0,116333
48,3,4,0,73507
99,0,4,0,46704
8,1,2,0,38916
149,3,18,0,55194
52,0,4,0,18156
36,0,3,1,5712
50,1,13,0,75669
112,2,5,2,60744
105,2,3,0,97753
48,0,7,0,64859
149,0,4,0,68507
105,2,2,0,62040
62,0,0.5,0,12900
62,0,1,0,5585
42,0,11,0,27696
149,1,10,0,62045
135,0,7,0,52776
62,2,6,0,5028
64,0,4,0,57000
149,0,21,0,62045
50,2,4,0,64859
99,0,6,0,58368
90,0,7,0,18264
24,0,6,0,30504
50,0,8,0,87559
149,2,20,0,775560
50,2,27,0,54049
39,1,4,0,72948
48,1,3,0,28536
151,0,3,0,95000
151,2,13,0,158000
149,2,9,0,71093
149,0,2,0,38778
149,0,10,1,40070
117,2,4,0,24420
15,2,7,0,35028
24,1,2,0,20220
109,0,7,0,18384
1,1,11,0,0
105,2,14,2,151054
135,0,6,0,104322
149,0,20,0,217156
112,2,21,2,36444
136,3,32,1,91488
62,2,4,0,1848
151,2,5,0,130000
33,2,23,2,87081
48,2,5,0,55776
62,0,5,0,13404
135,2,3,0,6137
149,1,6,0,542892
131,1,5,2,64850
73,0,12,0,7392
50,2,19,0,58373
48,2,4,0,42804
39,0,5,0,74826
149,2,18,0,67215
131,0,16,0,25944
112,1,1,0,16704
105,2,19,0,1000000
8,0,19,0,48644
149,0,6,0,99530
50,2,11,0,75669
135,1,11,2,53508
135,1,3,0,42960
39,0,35,2,43419
36,2,16,0,51960
149,0,12,0,1000000
52,1,7,0,32429
149,2,4,0,81433
86,0,1,0,10092
149,0,1,0,31022
64,2,7,0,25656
86,2,5,0,15852
149,0,9,0,51704
66,2,11,0,64859
5,0,14,0,8760
109,2,10,0,16548
112,0,1,1,12144
99,2,4,0,70264
69,3,5,0,32424
117,0,3,0,21708
112,0,1,1,26724
69,1,10,0,34591
5,1,9,0,89532
114,2,9,2,72000
112,0,15,0,42528
8,0,2,1,9084
48,2,3,0,360723
105,2,13,0,89553
151,0,2,0,75000
151,0,12,0,140400
22,1,7,0,7692
135,2,5,0,48480
28,0,2,1,21780
129,2,7,0,45367
62,0,4,0,16752
62,2,4,0,15084
50,1,0.5,0,38916
50,2,10,0,843168
149,0,10,0,775560
117,1,12,2,45396
15,0,1,0,40212
22,2,7,0,14660
22,1,20,0,38942
22,0,20,0,15120
113,2,5,2,135100
149,0,0.5,0,36193
149,1,1,0,33607
151,2,4,0,105000
118,2,10,0,100000
22,0,15,2,57720
33,2,12,2,108126
79,3,17,0,49944
22,0,20,0,43980
117,1,5,0,18996
149,1,4,0,94359
8,1,3,0,36324
154,0,12,0,3000
22,1,18,0,23364
69,2,4,0,28105
149,1,5,0,55582
149,2,7,0,65922
60,2,25,0,41693
136,0,4,0,75624
118,0,8,0,47184
22,0,19,0,21996
5,1,22,0,22706
66,2,1,0,36753
50,2,11,0,81074
22,0,4,0,13740
69,1,6,0,32429
36,2,10,0,44688
22,1,9,0,8244
36,0,3,0,26496
28,1,7,0,57480
28,1,4,0,52942
28,0,20,0,98321
112,2,3,0,41004
22,1,17,0,27492
68,1,7,0,91056
5,3,17,0,21408
28,0,1,0,42202
147,2,7,0,34260
149,0,0.5,0,41040
22,0,4,0,28860
149,1,13,0,32315
40,0,6,0,25824
36,0,5,0,21828
136,2,4,0,70752
149,1,21,2,129250
28,1,12,0,86976
103,0,3,0,98772
118,0,14,0,67944
131,0,2,2,22704
111,0,2,0,8772
48,2,0.5,0,33732
151,0,5,0,95000
151,1,19,0,65000
105,0,12,0,86316
50,1,12,0,86478
105,0,6,0,86316
28,1,11,0,52942
22,0,8,0,10992
50,0,5,0,70264
149,1,21,0,77556
62,3,15,0,418848
151,0,0.5,0,77000
149,0,4,0,50411
112,2,4,0,48600
50,0,4,0,70264
136,2,0.5,0,91484
66,2,7,0,71237
135,2,3,2,85908
151,2,5,0,87000
152,0,8,0,28368
149,0,8,0,71093
22,2,12,0,19236
48,2,17,0,129718
91,0,7,0,14220
151,0,15,0,250000
63,1,2,0,2376
151,0,15,0,95000
151,2,20,0,2000000
151,1,6,0,93500
151,0,7,0,56600
151,1,30,0,130000
50,2,7,0,48644
151,1,30,0,75000
73,2,15,1,20700
28,0,25,0,66556
151,1,20,0,120000
151,0,4,0,108000
28,0,14,0,57480
28,2,3,0,56723
28,0,35,0,139918
28,0,3,0,1000000
151,0,8,0,117000
151,1,6,0,59516
28,0,6,0,90758
151,2,4,0,2000000
151,0,4,0,130000
112,2,16,2,48600
5,0,5,0,9924
151,0,3,0,65000
149,0,2,0,51704
48,0,2,0,28536
151,2,27,0,200000
79,0,20,2,18156
50,0,4,2,64860
151,2,5,0,50000
151,1,8,0,72000
135,0,23,0,65052
151,0,23,0,132900
28,0,13,0,66556
151,0,10,0,105000
151,1,2,0,44000
151,3,25,0,300000
151,2,14,0,152900
135,2,27,0,69348
28,2,2,0,60505
69,0,12,0,43515
129,3,4,0,100074
68,2,7,0,141774
151,0,2,0,65000
91,0,8,0,38784
88,1,7,0,48644
151,0,28,0,114000
151,0,20,0,85000
8,2,16,0,869112
149,0,11,0,129259
151,1,5,0,30000
28,0,0.5,0,56723
151,0,3,0,98000
62,2,1,0,5585
151,0,5,0,100190
131,0,13,0,12972
151,2,36,0,180000
28,1,8,0,34034
151,0,17,0,110000
151,1,25,0,135000
151,0,3,0,120000
151,0,16,0,85000
28,2,2,0,62774
151,0,2,0,119000
69,0,8,0,43239
135,0,2,0,48480
151,2,10,0,2000000
151,2,5,0,1020000
28,1,4,0,54455
5,1,12,0,10116
28,0,22,0,69581
69,2,5,0,32429
58,0,3,0,30000
151,0,23,0,120000
107,1,5,0,89496
151,0,2,0,90000
151,0,3,0,55000
151,2,7,0,110000
48,2,0.5,0,32424
7,1,9,0,38400
62,2,4,0,11867
50,0,10,0,1000000
50,1,25,0,108098
151,0,2,0,50000
151,2,3,0,200000
151,0,23,0,180000
129,0,3,0,40032
126,1,3,2,51888
131,2,5,0,23232
151,0,16,0,87500
152,1,12,2,48000
151,0,12,0,100000
149,0,3,2,180963
151,1,5,0,65000
151,0,27,0,215000
149,1,5,0,34900
19,1,10,0,43392
15,3,6,0,44748
117,2,6,2,81420
151,0,25,0,110000
136,2,20,0,106116
62,0,2,0,23735
149,0,1,0,28437
151,3,4,0,150000
151,3,0.5,0,72500
28,0,9,2,9681
151,1,5,0,65000
22,0,8,0,35736
151,0,10,0,80000
64,2,7,0,19956
151,0,25,0,78000
28,2,7,0,94539
151,2,28,0,150000
151,1,19,0,70000
28,0,9,0,102102
151,0,2,0,55000
50,2,10,0,75669
151,0,10,0,100000
151,0,21,0,170000
151,1,11,0,68000
151,0,25,0,120000
151,1,4,0,105000
151,1,25,2,100000
28,0,25,0,173952
28,0,19,0,78657
60,1,5,0,23088
151,0,12,0,128000
62,0,4,0,134028
151,0,3,0,81000
151,0,5,0,82000
44,1,11,0,71340
28,0,6,0,69581
151,0,4,0,109000
151,0,4,0,100000
151,1,1,1,11250
151,1,3,0,82500
151,0,12,0,130000
149,0,0.5,0,45241
149,0,4,0,42656
28,0,3,0,50673
151,2,39,0,79000
151,2,11,0,235000
151,0,3,0,2000000
151,2,10,0,97000
60,2,5,0,36564
28,2,2,0,94539
69,2,10,0,54049
151,0,6,0,98440
99,0,33,0,64859
91,0,1,0,18156
151,0,15,0,140000
151,0,3,0,120000
151,2,11,0,98000
151,2,5,0,113000
151,0,10,0,120000
149,0,5,0,47826
151,0,22,0,150000
144,0,11,0,32052
52,0,24,0,71345
151,0,22,0,110000
91,3,1,0,12924
151,0,18,2,200000
28,2,10,0,94539
7,0,0.5,1,20050
22,1,4,0,13740
50,1,0.5,0,7788
151,0,16,0,117000
62,0,10,0,3421
22,1,1,0,5220
151,0,2,0,112000
151,0,29,0,110000
48,1,2,0,29186
151,1,21,0,81000
151,0,0.5,0,1440000
5,0,5,0,9732
22,1,2,0,6876
28,0,1,0,31765
62,0,3,0,13719
136,2,10,0,132143
28,0,25,0,80547
151,0,29,1,86000
151,0,18,0,113500
5,0,20,0,25296
151,2,5,0,85000
151,0,25,0,300000
151,0,19,0,129000
151,0,1,0,45000
151,0,2,0,65000
62,0,3,0,4104
48,2,22,0,108098
151,1,2,0,80000
151,0,0.5,0,65000
117,2,15,0,48852
52,0,18,0,41508
68,0,17,0,108564
94,3,3,0,24648
99,0,2,0,4536
22,1,2,0,5556
50,2,1,0,54049
68,0,22,0,63036
151,0,10,0,85000
69,2,15,0,713448
151,1,17,0,143000
151,0,18,0,154000
151,1,7,0,102000
68,1,4,2,6768
151,0,3,0,82000
28,1,8,0,90758
131,0,23,0,69183
28,2,3,0,56723
151,0,11,0,125000
5,0,2,0,9732
50,2,3,0,51888
151,0,17,0,120000
15,3,4,0,58368
151,1,16,0,90000
71,0,21,0,35616
28,0,38,0,75631
151,1,42,0,100000
149,0,3,0,44724
113,1,9,0,30
151,3,10,0,88000
151,1,4,0,250000
136,2,23,2,219564
151,1,5,0,125000
151,0,1,0,140000
151,0,33,0,100000
151,0,4,0,135000
151,0,5,0,125000
151,0,15,0,215000
151,2,8,0,100000
112,2,7,0,54675
86,0,8,2,46116
50,1,12,0,43239
151,0,10,0,125000
28,2,6,0,56723
100,1,12,0,76668
151,1,14,0,106000
22,1,4,0,8244
151,1,15,0,68000
28,2,4,0,79413
118,3,11,2,75000
151,2,3,0,2000000
151,0,5,0,72000
117,0,10,0,54276
151,1,0.5,0,852000
149,2,23,0,104075
151,0,7,0,140000
151,2,9,0,163000
151,1,14,0,144800
48,2,9,1,24648
151,0,3,0,154000
149,1,26,2,161550
151,3,10,0,130000
151,0,8,0,130000
151,0,14,0,110000
151,1,4,1,35000
50,3,24,0,140527
44,1,6,0,43239
126,2,4,1,42156
28,0,3,0,60505
24,0,11,0,39780
151,2,22,0,140000
151,1,11,0,290000
151,2,2,0,72000
135,0,25,0,67500
131,2,8,0,59454
151,1,8,0,64000
151,3,5,0,60000
22,0,3,0,13740
103,0,2,2,3288
151,0,5,0,67000
12,0,6,0,11304
151,0,1,1,44000
117,0,0.5,1,6108
99,2,6,0,56211
151,1,5,0,55825
151,2,11,0,110000
151,0,40,0,95000
151,0,7,2,160000
50,1,16,0,97288
151,0,10,0,528000
62,1,5,0,13962
151,0,1,0,200000
151,2,10,0,120000
136,0,16,1,108564
69,1,7,0,21620
151,1,16,0,120000
24,2,12,0,11940
151,0,3,0,55000
151,0,21,0,199000
151,0,15,0,160000
151,3,6,0,200000
151,0,12,0,155000
151,3,25,0,155000
48,3,6,0,40537
151,2,4,0,36000
34,0,10,2,6996
136,1,5,1,91488
151,1,15,0,130000
62,2,3,0,4188
135,1,12,0,85908
151,0,36,0,180000
151,1,2,0,80000
151,2,3,0,86000
112,1,9,0,30372
28,1,8,0,49160
151,2,4,0,115000
112,0,10,0,51636
151,2,38,0,250000
151,2,17,0,140000
28,2,0.5,0,41597
151,2,13,0,175000
151,0,0.5,0,86000
151,0,14,2,120000
151,1,13,0,153000
132,0,5,0,3300
8,2,9,0,86478
151,0,12,0,192000
22,1,4,0,6876
151,0,9,0,215000
151,0,4,0,92500
28,2,18,0,86976
151,2,16,0,99300
28,0,6,1,43866
151,0,7,0,450000
31,1,0.5,0,98880
151,2,11,0,127500
28,0,14,0,68068
151,2,17,0,125000
149,0,37,2,168037
151,0,3,0,70710
151,0,20,0,130000
131,1,1,0,20539
126,1,15,0,54049
22,2,17,0,35736
140,1,30,0,37896
151,0,1,0,1143300
69,0,12,0,43239
112,2,6,2,60744
48,2,7,0,38915
151,2,4,0,70400
39,2,5,0,92916
22,2,10,0,14292
151,0,1,0,60000
151,1,1,0,52000
151,0,9,0,2000000
151,0,2,0,88000
151,2,5,0,173000
151,0,5,0,133000
48,2,4,0,48644
22,0,18,0,24510
151,0,5,0,80000
135,1,11,2,71593
135,2,20,2,104316
8,2,2,0,55677
151,2,4,0,145000
149,1,25,2,153500
151,0,3,0,120000
151,1,27,0,102407
151,0,20,0,103000
151,3,8,0,600000
151,3,24,0,120000
117,0,4,0,21708
151,1,18,0,121500
28,1,15,0,60505
151,0,6,0,170000
144,2,16,0,19728
112,0,3,2,21264
151,3,15,2,65000
112,2,10,0,44040
151,1,4,0,121000
112,2,15,2,121500
28,1,21,0,45379
151,0,38,0,150000
28,0,2,0,68068
28,1,12,0,124792
151,0,6,0,85000
151,1,8,0,75000
48,2,10,0,37620
117,2,5,0,27144
100,0,0.5,0,33862
112,2,10,0,33408
28,0,4,0,90758
47,0,7,0,41508
135,0,2,0,50928
151,0,11,0,130000
151,3,30,0,209000
151,3,31,0,455000
151,2,9,0,250000
151,0,24,0,80000
47,0,4,0,58368
50,1,9,0,71345
151,2,17,0,88000
68,0,22,0,159644
151,0,6,0,74900
151,0,6,0,1624800
22,0,5,0,25198
151,0,15,2,50000
28,0,3,0,94539
52,2,5,0,11676
151,0,5,0,175000
22,0,2,0,13740
151,0,7,0,106000
12,0,8,0,26136
151,0,22,0,51000
29,3,7,0,11917
149,0,6,0,49119
151,1,10,0,250000
151,0,9,0,100000
151,0,23,0,145000
151,0,12,0,185000
151,2,13,0,93500
152,1,15,0,120000
149,0,23,2,161550
151,0,3,0,85500
135,0,12,0,67500
151,0,15,0,135000
151,0,8,0,71000
48,2,2,0,47563
151,0,11,0,130000
131,2,5,0,33510
151,0,3,0,109000
50,2,3,0,39996
100,0,8,0,63890
22,2,5,0,6348
151,0,15,0,140000
127,2,3,0,25944
151,0,3,0,65000
112,1,8,0,13668
151,0,4,0,45000
149,2,4,0,90482
144,0,20,2,82182
28,1,1,2,41597
151,0,2,0,924000
50,0,8,0,81074
91,0,4,0,7752
99,0,5,0,45396
135,1,15,0,79776
151,2,10,0,85000
151,0,26,2,45000
151,0,7,0,80000
99,2,3,0,48644
151,0,5,0,150000
47,2,7,0,57292
28,2,15,0,86220
151,0,3,1,24000
151,0,21,2,3180
151,2,2,0,85000
99,2,23,0,88640
48,2,20,0,75669
48,0,3,0,45396
151,2,6,0,140000
151,0,6,0,88000
5,0,14,0,17520
151,1,5,0,84000
151,1,20,0,110000
151,3,6,0,64000
151,0,24,0,115960
151,0,6,0,160000
151,0,19,0,180000
48,2,8,0,68102
125,2,6,0,68844
112,0,5,2,35437
28,0,4,0,128573
151,1,10,0,192000
28,0,8,2,105884
151,1,26,0,165000
112,2,6,0,33408
35,2,17,0,54049
149,2,30,0,116333
151,0,26,0,200000
7,2,2,0,53715
69,1,27,0,38915
28,1,7,2,50000
48,2,20,0,82155
151,0,0.5,0,63250
50,0,6,1,61616
109,2,1,0,5520
149,0,2,0,38778
22,2,22,0,45814
50,0,1,0,98727
151,1,3,0,2000000
149,0,5,0,84019
151,3,10,0,70000
151,0,27,0,175000
135,1,12,2,52776
28,0,12,0,86976
105,0,2,0,49200
50,2,13,0,75669
28,0,7,0,63530
100,0,3,0,44723
151,2,3,0,100000
151,0,10,0,55000
48,2,2,0,41077
151,1,13,0,82000
50,0,15,0,67508
103,0,4,0,14820
100,3,7,2,72000
149,2,7,0,69800
151,0,15,0,140000
112,1,8,2,66719
151,0,10,0,86000
151,0,5,0,110000
28,2,3,0,463188
149,2,2,0,54289
135,0,25,0,61368
151,0,17,0,96000
151,0,29,0,600000
151,0,6,0,100000
131,1,4,0,24863
99,1,0.5,1,22056
91,0,4,0,24564
151,0,8,0,90000
22,0,10,0,26112
69,1,6,0,17508
151,1,13,0,130000
149,0,4,0,34900
22,0,5,0,27488
28,1,0.5,0,26050
151,0,15,0,250000
50,2,3,0,63778
144,1,1,0,4932
151,1,5,0,84000
69,2,11,0,37834
151,1,9,0,105000
151,0,5,0,2000000
151,0,0.5,0,44000
91,0,6,0,24960
48,2,0.5,0,33510
149,2,38,2,62040
151,0,10,0,138000
151,1,8,0,140000
151,0,20,0,135000
151,1,5,0,101000
48,3,10,0,57292
100,1,47,0,77946
151,0,15,0,140000
50,2,23,0,86472
151,3,4,0,120000
151,3,22,0,170000
151,0,6,2,130000
50,2,3,0,63778
28,1,6,0,86976
28,1,12,0,60505
151,1,1,0,47000
69,1,25,0,25944
151,0,4,0,136000
39,0,7,0,96912
99,0,11,2,54049
48,2,3,2,162150
151,2,45,2,35000
151,2,37,0,105000
39,0,37,0,121572
151,2,5,0,1284000
149,0,13,0,71093
151,0,6,0,160000
7,0,8,0,80172
69,1,10,0,45942
22,2,3,0,17868
151,0,3,0,120000
7,0,22,0,50107
118,1,12,0,50016
100,1,7,0,61973
149,0,33,0,91774
151,2,18,0,142000
151,2,25,0,125000
151,0,4,0,90000
100,1,42,2,138000
151,2,2,0,65000
100,0,7,0,69001
151,3,20,0,75000
151,1,4,0,127000
7,2,15,0,133619
28,2,12,2,71850
7,2,20,0,187067
28,1,7,0,90758
125,2,14,0,129088
60,1,20,2,38484
149,2,9,0,55646
29,0,35,0,75264
100,3,33,0,37056
5,2,3,2,3888
151,1,16,2,62000
7,0,24,0,102887
113,1,5,0,58368
7,0,6,2,33400
7,0,25,2,120257
28,2,4,0,34034
7,1,12,0,75495
151,1,27,0,90000
151,0,14,0,105000
7,0,11,0,93533
71,0,6,0,56788
71,2,8,0,80000
151,0,3,0,70000
151,1,20,0,2000000
60,2,4,0,76968
151,2,5,0,110000
7,0,18,0,104891
68,2,30,2,70044
151,2,12,0,250000
7,0,20,0,107229
130,0,0.5,0,20124
71,2,3,0,32376
151,0,0.5,0,85000
151,0,4,0,150000
100,0,12,0,76668
151,0,2,0,75000
62,2,10,0,16754
12,0,6,0,11304
125,0,16,0,143431
125,1,18,0,86064
62,0,8,0,7679
151,0,1,0,108000
151,0,20,0,115000
151,0,10,0,108000
62,0,13,0,29320
151,0,22,0,219000
7,0,8,0,86853
151,0,21,0,151000
151,0,15,0,100000
151,0,7,0,90000
152,0,16,0,94572
151,2,3,0,30000
28,1,12,2,60505
7,1,4,0,65007
151,0,15,0,120000
151,0,28,0,160000
125,0,6,0,116896
151,0,20,0,115000
151,3,5,0,70000
151,0,17,0,120000
7,0,17,0,76831
7,0,38,2,12026
151,0,28,0,155000
62,0,6,0,16752
29,1,5,0,13548
22,2,20,0,28860
151,2,18,0,100000
62,2,11,0,18150
138,2,5,1,29827
151,3,20,0,180000
86,0,0.5,0,10092
28,1,9,0,4235
151,0,38,0,154000
151,0,1,0,120000
151,2,8,0,200000
28,0,6,0,79413
28,0,16,0,94539
138,2,9,0,51966
151,0,2,0,120000
28,2,8,0,173952
151,2,24,0,2000000
62,0,2,0,50268
151,1,4,0,100000
100,0,13,2,15334
125,2,15,0,121199
151,0,3,0,172000
62,0,2,0,2844
71,0,9,0,74641
139,1,7,0,72072
151,3,11,0,136000
31,0,5,2,6360
28,1,7,0,77144
86,0,6,0,28824
77,0,3,0,11856
54,0,0.5,2,31464
151,0,7,0,225000
151,3,5,0,170000
115,2,9,0,72100
131,2,13,2,3888
126,2,14,0,25944
151,2,28,0,145000
135,1,17,0,122736
148,2,19,2,64859
62,0,15,0,25128
62,0,0.5,0,2513
7,0,14,0,60129
63,1,2,2,4836
151,0,15,0,100000
62,2,10,0,33508
62,2,4,0,6696
28,0,8,0,83194
62,0,4,0,21641
151,2,5,0,136000
151,0,5,2,124000
7,0,10,0,32064
7,2,5,0,73440
130,1,3,0,30182
62,0,7,0,268068
100,1,3,0,47900
47,2,7,0,64859
107,0,2,0,9336
62,0,4,0,13962
7,0,18,0,93533
62,0,4,0,10056
118,2,9,0,18876
138,0,2,0,23862
7,0,7,0,1000000
151,0,0.5,0,58000
151,0,2,0,60000
151,1,5,0,70000
151,2,6,0,110000
62,0,13,0,34904
39,0,6,0,83364
100,0,29,0,927684
62,0,5,0,46074
7,2,10,0,69482
50,0,6,0,46704
135,0,4,0,42960
151,2,15,0,139500
132,0,6,0,7260
39,2,17,2,147624
151,0,6,0,199184
62,0,2,0,2988
135,3,35,0,67500
7,0,4,0,106895
155,2,4,2,7764
60,0,4,2,34632
135,1,21,2,67500
112,2,8,2,33408
62,0,2,0,3012
71,0,3,0,388488
50,1,2,0,42158
62,0,0.5,0,9773
47,0,6,0,57072
86,0,4,0,12252
8,3,3,0,70264
103,0,3,2,984
7,0,5,0,56788
144,0,2,0,12816
49,1,1,0,3816
131,2,6,0,47563
151,2,1,0,160000
151,2,25,0,165000
14,0,13,0,9804
50,2,2,0,51888
149,1,5,0,46533
144,1,12,2,29580
107,2,14,0,18672
107,2,15,0,27084
135,1,16,2,122736
96,0,4,0,9924
62,2,15,0,10392
69,1,23,2,45396
50,0,4,1,7788
103,0,2,0,4939
144,0,4,0,37476
62,2,7,0,20940
144,0,10,0,27612
50,0,10,0,67021
68,1,1,0,52536
144,0,7,0,39444
118,1,6,0,21708
50,0,3,0,45401
112,1,3,0,30372
99,1,30,2,45396
149,1,5,0,853116
151,0,28,0,185000
48,2,9,0,47563
64,0,4,0,14256
135,1,10,0,98185
86,0,2,0,11532
82,0,2,0,27240
149,1,10,0,34900
52,3,6,0,12107
151,0,7,0,86000
118,0,10,0,28308
52,1,1,0,9837
50,2,5,1,54049
12,2,4,2,2820
39,0,5,0,69468
47,2,1,0,40476
149,0,15,0,103408
132,0,4,0,11880
149,0,6,0,96945
118,3,19,0,22644
47,2,3,0,77832
39,2,2,0,86844
30,2,7,0,64301
52,0,3,2,21620
50,3,10,0,64980
129,0,8,0,30108
62,0,2,0,100524
24,2,7,0,43098
107,0,3,0,8556
86,0,2,0,1440
15,2,9,0,75669
136,0,13,0,152473
86,1,9,0,24528
52,1,7,0,9732
68,0,15,0,140088
117,2,15,2,72036
149,0,14,0,73678
136,3,11,0,97584
136,3,13,0,92500
48,2,2,0,36753
144,1,6,0,19728
129,0,9,0,24012
131,0,12,0,30267
100,2,0.5,0,1000000
62,2,4,0,13962
50,1,3,0,778308
147,0,4,0,54000
44,0,5,0,51888
50,0,1,0,54049
33,2,8,0,40056
117,2,20,0,58368
7,0,23,0,116249
68,0,3,0,198460
62,0,0.5,0,10471
151,0,12,0,196000
68,0,3,0,87552
99,2,4,0,86478
99,0,15,0,54480
33,2,3,0,26124
118,3,10,0,22644
131,0,21,2,54480
131,1,5,2,140527
50,0,6,0,54049
15,1,6,0,59454
117,0,26,0,39348
50,2,3,0,46704
124,2,15,0,48644
131,1,22,0,25944
124,2,9,0,21408
118,2,12,0,75492
60,1,12,0,19248
112,0,4,2,24300
99,0,15,0,35132
50,0,3,2,172957
33,0,3,0,17412
50,1,6,0,49725
39,0,7,1,69468
135,2,10,0,41724
69,2,7,0,43239
39,2,4,2,26052
117,0,14,0,59892
131,1,10,0,47563
131,0,4,0,32429
50,2,3,0,52211
48,2,9,0,46482
48,1,2,0,48644
